case number,CA-LOS ANGELES,CA-LOS GATOS,CA-SAN DIEGO,CA-WALNUT CREEK,DE-WILMINGTON,FL-CLEARWATER,IL-CHICAGO,MA-FRAMINGHAM,MA-SPRINGFIELD,MI-ANN ARBOR,NC-CHARLOTTE,NY-BUFFALO,NY-NEW YORK CITY,OH-COLUMBUS,OH-CLEVELAND HEIGHTS,OH-TOLEDO,PA-PHILADELPHIA,PA-PITTSBURGH,WA-KENT,WI-MADISON,FL-Lauderdale Lakes
82,0.315860409,0.30169624,0.307923554,0.339243655,0.339243655,0.691057764,0.279805104,0.369602434,0.574625996,0.533680065,0.620325041,0.467151054,0.333318191,0.430405912,0.254440356,0.310151661,0.488455909,0.718428054,0.351245483,0.382057279,NA
139,0.460717802,0.530135643,0.472286699,0.525642139,0.521168553,1.210653548,0.481829131,0.557505322,0.87675794,0.734381985,0.810343758,0.671774015,0.539181728,0.577579494,0.421736836,0.525642139,0.669846596,1.081576247,0.534648896,0.604595479,NA
205,0.432787418,0.420900776,0.440409606,0.47807877,0.47807877,1.306271881,0.397744561,0.517043344,0.84152424,0.715186,0.875376485,0.603603968,0.473853099,0.471386642,0.411365473,0.428802597,0.672528644,0.9856422,0.495191369,0.548461372,NA
222,0.424582895,0.442300932,0.487971168,0.474387273,0.498121642,1.163693407,0.41589569,0.532440188,0.916728067,0.820177462,0.67760617,0.58273282,0.479080727,0.70448232,0.385028749,0.465081791,0.592190992,1.025648693,0.474387273,0.557694154,NA
227,0.534714463,0.521443939,0.529045556,0.584739954,0.584739954,1.355786449,0.495413745,0.627137406,1.01577168,0.899021913,0.834619966,0.637718856,0.580107424,0.709308883,0.451979462,0.530272485,0.696636706,1.09029348,0.603429987,0.660926053,NA
231,0.339748389,0.362921616,0.396623403,0.366287731,0.362921616,0.563211226,0.314178625,0.397137631,0.557473366,0.550968874,0.532663963,0.542407081,0.366287731,0.538646041,0.282628792,0.352904647,0.486060792,0.712676997,0.373058993,0.407619243,NA
235,0.336761452,0.320816925,0.353454401,0.363313602,0.363313602,0.824418573,0.296368791,0.398245293,0.532740153,0.565735316,0.762432026,0.351804992,0.356557155,0.288284696,0.369527216,0.330322886,0.503464852,0.812054677,0.377058933,0.412737363,NA
238,0.081144739,0.089423117,0.059260427,0.091608587,0.091608587,0.309683577,0.077272796,0.108291849,0.205319013,0.086149419,0.133460108,0.075169474,0.090509913,0.062756028,0.056362283,0.088348104,0.077190715,0.351482483,0.099640118,0.114869631,NA
257,0.342806791,0.376832537,0.374339592,0.383878126,0.391002175,0.861686761,0.346117871,0.427769199,0.669308346,0.6601146,0.71307489,0.352628533,0.391002175,0.39716992,0.42229369,0.383878126,0.48076292,0.861297866,0.394593368,0.454597627,NA
271,0.218762009,0.211652544,0.226208471,0.233551591,0.24123536,0.657314469,0.193604474,0.268261863,0.381324182,0.381002013,0.726891221,0.244865799,0.233551591,0.179589676,0.248623135,0.211652544,0.35390924,0.639115364,0.24911391,0.273930687,NA
278,0.361900609,0.371146537,0.347361702,0.380487829,0.38362175,0.72762506,0.323071631,0.421916425,0.642477626,0.574484897,0.646082261,0.528462942,0.386765369,0.478080945,0.303749031,0.368053675,0.533202027,0.75894016,0.405817464,0.434917918,NA
281,0.16396994,0.195196508,0.131567981,0.193119605,0.191059554,0.525817602,0.173272513,0.208012889,0.491801861,0.25648971,0.352759968,0.303980823,0.199400957,0.286732413,0.142538401,0.193119605,0.262362229,0.579829109,0.197290285,0.230728679,NA
292,0.386955307,0.396443649,0.371996647,0.406010564,0.409215845,0.748073475,0.346899572,0.448207592,0.666662815,0.602675606,0.654246009,0.555019006,0.412428861,0.504815688,0.326839936,0.393271814,0.559713558,0.778547309,0.431854871,0.461372652,NA
309,0.119074482,0.126214511,0.08479764,0.127685747,0.124757803,0.358502017,0.103352581,0.148172028,0.275373358,0.129052227,0.182704177,0.11785415,0.130672147,0.097253623,0.077850421,0.124757803,0.113500518,0.446849656,0.13682304,0.149855318,NA
318,0.364470443,0.392709742,0.378402793,0.399969219,0.399969219,1.007753583,0.350840513,0.452917467,0.708323265,0.621086186,0.752321423,0.353522995,0.396329655,0.399385182,0.384768073,0.38910959,0.468567448,0.849319257,0.425986479,0.472686011,NA
324,0.389561661,0.415090618,0.383938596,0.421550586,0.421550586,0.758926261,0.377011434,0.467403801,0.677853878,0.626833057,0.595305601,0.474704018,0.4183171,0.551789434,0.335148431,0.411871402,0.493170804,0.781006521,0.444358743,0.48395599,NA
534,0.316727773,0.370568093,0.399976031,0.367037062,0.363527911,0.82368173,0.33293987,0.392209686,0.36897298,0.379145608,0.933656016,0.362373262,0.37769552,0.190986615,0.389380914,0.367037062,0.480278474,0.884511014,0.374120937,0.429973984,NA
565,0.203255675,0.224585397,0.307457355,0.23020112,0.23020112,0.49393307,0.193251726,0.272821941,0.431127265,0.408100214,0.523479234,0.206193509,0.227378849,0.300582564,0.1589325,0.221820603,0.270005607,0.549640048,0.250776801,0.289492224,NA
681,0.25253937,0.249844175,0.314347868,0.283677481,0.298742977,0.727195213,0.239286615,0.317578513,0.374537632,0.400598678,0.924584341,0.286047532,0.283677481,0.221397161,0.322267554,0.266352886,0.443972616,0.755081157,0.289634953,0.333905367,NA
682,0.512847256,0.525988128,0.562199569,0.539295074,0.543766815,1.372939071,0.457929831,0.598758914,0.86966299,0.689842979,1.173429827,0.690658699,0.548256303,0.546925774,0.45138876,0.521589155,0.762565697,1.042729569,0.575555658,0.617601002,NA
683,0.543570236,0.556759984,0.593281909,0.57008702,0.574558988,1.378255303,0.48812188,0.629297246,0.894638121,0.721673043,1.180634985,0.719698846,0.579045447,0.576987553,0.483601677,0.552347895,0.789846452,1.057288726,0.606257658,0.647948623,NA
684,0.451116541,0.462750248,0.5590213,0.474529269,0.478487104,1.023434876,0.402488049,0.527134811,0.637992926,0.597229819,1.155934548,0.556590231,0.482460396,0.418105971,0.342807025,0.458855975,0.677281178,0.92533193,0.506614672,0.543790166,NA
685,0.446889945,0.456752959,0.479001276,0.46665,0.469955246,0.829900144,0.40472598,0.509740916,0.662611365,0.607733407,0.81868714,0.614875888,0.47326313,0.548531067,0.383284903,0.453461129,0.638119445,0.818351809,0.493149602,0.523000286,NA
686,0.357248858,0.375051731,0.399662151,0.378681329,0.371445067,1.090826409,0.316894416,0.427920256,0.581452803,0.456304887,1.053786016,0.497467379,0.386009074,0.341172016,0.304091448,0.371445067,0.549427186,0.859494313,0.400936816,0.431862881,NA
687,0.353420818,0.370885156,0.407622051,0.374444002,0.367348215,1.001352411,0.313781398,0.42266545,0.588693491,0.479574955,1.046030879,0.449766166,0.381627124,0.338958808,0.349712389,0.367348215,0.559955318,0.838691554,0.396252878,0.426521981,NA
694,0.211093966,0.256245562,0.277935741,0.253208973,0.250201634,0.624571124,0.224429953,0.275086041,0.315268212,0.2691195,0.609800576,0.402319917,0.262406981,0.152670775,0.24085331,0.253208973,0.387508372,0.738831498,0.259311524,0.308899304,NA
695,0.091578728,0.104405124,0.090656151,0.107153771,0.109965896,0.311744704,0.092794702,0.125013175,0.349844429,0.147783077,0.206471267,0.191289797,0.109965896,0.165316794,0.080121615,0.107153771,0.151701461,0.41279419,0.111396075,0.136569491,NA
697,0.076890393,0.098615078,0.082735898,0.097110612,0.095626664,0.261600981,0.083160408,0.108084203,0.199790909,0.077028581,0.17793285,0.213450442,0.101686382,0.068669679,0.070643619,0.097110612,0.128676352,0.398524318,0.100140266,0.125642431,NA
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
699,0.344434686,0.377941748,0.41566078,0.384797632,0.39169957,0.556245362,0.347722922,0.426811064,0.450902264,0.501453765,0.453230003,0.51797012,0.39169957,0.382819503,0.34647565,0.384797632,0.475568921,0.776691802,0.395167039,0.451858573,NA
700,0.417701966,0.46072422,0.53649802,0.469681746,0.478756942,0.985055179,0.421871887,0.525894213,0.583922176,0.517304702,1.052467785,0.681798752,0.478756942,0.270459276,0.345734387,0.469681746,0.693853093,1.014971799,0.483338643,0.56062822,NA
701,0.094697042,0.107908305,0.093746293,0.110737777,0.113631989,0.247941563,0.095950048,0.129108151,0.246244557,0.088176872,0.182572925,0.22437862,0.113631989,0.082603358,0.082885403,0.110737777,0.156514273,0.437066404,0.115103681,0.140982017,NA
702,0.379127947,0.410836725,0.379796656,0.417277719,0.423747065,0.833318872,0.382257578,0.456444142,0.67401019,0.618548963,0.666380095,0.579468508,0.423747065,0.494016417,0.373625057,0.417277719,0.577634932,0.801299097,0.426991713,0.479575003,NA
799,0.050799628,0.064120582,0.064555956,0.063254153,0.063254153,0.163666607,0.054419268,0.074406527,0.11075941,0.051856631,0.253573079,0.070256715,0.065886691,0.063331694,0.045440009,0.064998055,0.056960086,0.28430214,0.069555246,0.083929078,NA
823,0.279220949,0.292772334,0.305948594,0.295528425,0.290031365,0.643063614,0.248314522,0.332673921,0.484971666,0.440389894,0.712349605,0.348192617,0.301085488,0.405116379,0.220318598,0.290031365,0.390272969,0.67386869,0.312375552,0.335627377,NA
832,0.473917397,0.51441079,0.560929586,0.522691859,0.531030635,1.051468834,0.477895659,0.573542819,0.731212493,0.711259653,0.94760229,0.535151369,0.531030635,0.538267499,0.499198028,0.522691859,0.638032101,1.012474008,0.535221242,0.604049104,NA
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
854,0.321759729,0.311026496,0.416361771,0.363785948,0.363785948,0.789935498,0.290462,0.401419467,0.381905952,0.419212556,0.95985311,0.23945365,0.359787894,0.193220969,0.349654169,0.318148056,0.399312683,0.963572197,0.380142172,0.432798042,NA
858,1.037002468,1.082427498,1.61325437,1.164987678,1.226277846,2.129224198,1.014776778,1.315178373,1.069505815,1.753074156,2.758247786,1.017934199,1.177093851,1.096125665,1.100901013,1.14100688,1.51353487,2.300124658,1.164987678,1.380769059,NA
889,0.413902099,0.397996899,0.60978183,0.44720797,0.464618148,0.795904086,0.357965802,0.52634889,0.376829403,0.689260429,0.799964469,0.410250567,0.44720797,0.369585622,0.293008481,0.397996899,0.48724163,0.928219634,0.482538241,0.539381623,NA
890,0.072380319,0.069264403,0.086448178,0.084939882,0.084939882,0.175069351,0.063402069,0.096653321,0.134550604,0.080707696,0.163808405,0.077125607,0.083720958,0.06479128,0.056247083,0.071327582,0.080098113,0.341889943,0.089977989,0.106740471,NA
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
892,0.394185657,0.463865742,0.615056342,0.459304615,0.454770481,0.738197617,0.415195994,0.491792437,0.574442526,0.670759639,0.826472549,0.492646691,0.473068491,0.617540967,0.320136485,0.459304615,0.555260085,0.953818055,0.468453741,0.540408201,NA
893,0.364754836,0.384146333,0.479709102,0.388114391,0.380208259,0.796437621,0.321230798,0.442443464,0.431069317,0.427534656,0.853837732,0.309042024,0.396140631,0.233235552,0.255469473,0.380208259,0.415096886,0.860109849,0.412554637,0.446834517,NA
899,0.146556835,0.139990367,0.236307341,0.173123908,0.173123908,0.549219976,0.127666552,0.198021723,0.272211728,0.260199899,0.839539407,0.336946031,0.170539195,0.334292984,0.093880145,0.144337108,0.282216846,0.482088519,0.183820074,0.219537729,NA
900,0.135853248,0.126558834,0.187714122,0.151980821,0.151980821,0.253955364,0.11286647,0.17445939,0.123861212,0.213827087,0.442388328,0.149711787,0.147799284,0.096308045,0.152855805,0.132065121,0.192444239,0.451671024,0.160653194,0.184213655,NA
901,0.103659198,0.119270519,0.123000317,0.122626979,0.126064375,0.19556941,0.105135102,0.144505976,0.217821623,0.11228192,0.284823362,0.147940793,0.126064375,0.134214392,0.092409396,0.122626979,0.117536521,0.466270454,0.127813796,0.158709812,NA
902,0.125711691,0.145665824,0.149920304,0.149958708,0.154355249,0.233845097,0.127596635,0.177930659,0.258152943,0.144770141,0.268758213,0.191142911,0.154355249,0.166067209,0.11426093,0.149958708,0.141005401,0.525041039,0.156592754,0.196053902,NA
903,0.073588756,0.067986896,0.08472943,0.083440239,0.083440239,0.158575631,0.059840812,0.097432397,0.137471595,0.07713494,0.211876333,0.086639302,0.080870424,0.075623125,0.047461605,0.071298747,0.075674822,0.328562425,0.088803551,0.103593434,NA
904,0.086227509,0.079746358,0.130857118,0.097592728,0.097592728,0.148416288,0.070297549,0.113663818,0.051745319,0.147506075,0.349780881,0.110532884,0.094632043,0.141225237,0.064660267,0.083579678,0.108510979,0.293838646,0.103762739,0.12071396,NA
905,0.107362624,0.119341575,0.158715229,0.121144239,0.119341575,0.261586761,0.094979396,0.138444696,0.070406671,0.132027268,0.459361861,0.20458297,0.121144239,0.139384927,0.08355044,0.114072227,0.150464433,0.331290607,0.124820037,0.144656054,NA
906,0.086867387,0.09680759,0.098281166,0.098307872,0.09680759,0.239390019,0.076645109,0.112765543,0.172085659,0.062148905,0.351888442,0.169043261,0.098307872,0.080313761,0.058151134,0.092428771,0.100666918,0.353764774,0.101370684,0.11798257,NA
907,0.295384355,0.305368951,0.428112288,0.315587483,0.319045524,0.470715531,0.254823945,0.362544849,0.269123761,0.397656215,0.723490314,0.230065645,0.322529437,0.206515256,0.338616342,0.302014732,0.345970299,0.754729886,0.34397358,0.377853569,NA
908,0.045595423,0.043578406,0.054764708,0.053776666,0.053776666,0.090812598,0.039797101,0.061481355,0.086914751,0.045377382,0.232111855,0.058580758,0.052979056,0.053425997,0.035205828,0.044913396,0.050613019,0.241316337,0.057081668,0.068174833,NA
909,0.364289074,0.35425535,0.484734093,0.4020414,0.4020414,0.507612201,0.334574738,0.433841052,0.365945834,0.512567858,0.581450275,0.408142932,0.398553359,0.41639008,0.336587273,0.360930866,0.447326132,0.77154366,0.416089695,0.45897077,NA
910,0.395127642,0.384758611,0.499313779,0.416142615,0.426770739,0.62296189,0.357636238,0.462635042,0.54013112,0.630150886,0.667086411,0.491367699,0.416142615,0.620464535,0.333398931,0.384758611,0.521005248,0.765247412,0.437466921,0.469866804,NA
911,0.28553682,0.275222668,0.381295769,0.306844466,0.317824007,0.417293092,0.248876477,0.355860133,0.192977976,0.435089588,0.520500287,0.352562302,0.306844466,0.406426024,0.232499926,0.275222668,0.332546011,0.638357091,0.329009941,0.363710422,NA
912,0.101668448,0.097093399,0.148588643,0.111394529,0.116556459,0.170288199,0.085780802,0.135282247,0.063421132,0.166007253,0.37935346,0.133604571,0.111394529,0.162407698,0.079007407,0.097093399,0.123645298,0.32612192,0.121924768,0.139319022,NA
913,0.116157482,0.110916354,0.147399665,0.127344873,0.133308866,0.299758201,0.098010248,0.155111777,0.300131583,0.150133573,0.354501825,0.154035532,0.127344873,0.177332009,0.062761529,0.110916354,0.134396032,0.415567077,0.139531844,0.15984836,NA
914,0.128095345,0.136430941,0.140763496,0.138151889,0.134728081,0.222814772,0.109850903,0.162215448,0.24661059,0.112099498,0.305631996,0.153983065,0.141648462,0.13975008,0.084420159,0.134728081,0.128624915,0.467210985,0.148863156,0.1641998,NA
915,0.051182218,0.055481863,0.057278927,0.056381677,0.054595579,0.126497047,0.042115203,0.06939357,0.107053086,0.036947929,0.188087765,0.087994117,0.058222609,0.040493451,0.032194076,0.054595579,0.062617956,0.243096894,0.062074778,0.070502165,NA
916,0.595994106,0.629254485,0.901681991,0.63604337,0.622510882,1.015757111,0.520939841,0.728284993,0.487859058,0.780213204,1.276006308,0.530951914,0.649755932,0.476722689,0.514290142,0.622510882,0.682790306,1.268515939,0.677712178,0.73567517,NA
917,0.088788171,0.094844155,0.098005942,0.0960989,0.093604097,0.17952662,0.075656408,0.11380482,0.178376106,0.076817521,0.234363241,0.098664911,0.09865296,0.085426302,0.057629273,0.093604097,0.089171858,0.367731449,0.103942921,0.115278459,NA
1005,0.482248805,0.571194199,0.723842739,0.565288358,0.559429482,1.119327173,0.508787747,0.607623406,0.522658557,0.650617809,1.477794896,0.524948032,0.583147354,0.37098025,0.470118429,0.565288358,0.681039298,1.261542016,0.57714715,0.672183069,NA
1008,0.254164966,0.245463219,0.377573672,0.288080723,0.288080723,0.557392105,0.228754766,0.318194423,0.232981348,0.36369088,0.751773224,0.21071147,0.28486626,0.18569955,0.293550381,0.251238469,0.321236283,0.734649867,0.30120172,0.343081798,NA
1013,0.323860862,0.311190843,0.441680211,0.350340575,0.364151492,0.931832065,0.279244211,0.412924025,0.311569867,0.406748606,0.813061614,0.49507253,0.350340575,0.343856873,0.234051008,0.311190843,0.422746239,0.798861033,0.378342597,0.423178392,NA
1014,0.213211107,0.20464067,0.238455425,0.231342678,0.240923188,0.758860523,0.183312197,0.275484922,0.34856641,0.321074935,0.473550752,0.229652021,0.231342678,0.177862696,0.149544987,0.20464067,0.231059136,0.656964021,0.250859823,0.282903774,NA
1015,0.166202203,0.177429931,0.182601396,0.179745556,0.175137768,0.396307184,0.141581925,0.21200869,0.30727119,0.128203847,0.368262292,0.285502243,0.184447465,0.150044245,0.110325447,0.175137768,0.201385902,0.543023162,0.194135563,0.214657833,NA
1018,0.220982109,0.240476404,0.285969642,0.243370465,0.240476404,0.425206409,0.200301896,0.270670949,0.280548024,0.328570207,0.465496521,0.188614814,0.243370465,0.160857579,0.227717229,0.231958858,0.231754462,0.637751352,0.249241529,0.280279275,NA
1021,0.424901867,0.441195758,0.456737912,0.444470959,0.437925665,0.70206325,0.386517398,0.487385374,0.512390795,0.506008137,0.6999264,0.446077049,0.45103558,0.385623209,0.350199156,0.437925665,0.486937716,0.810939183,0.464213824,0.490702364,NA
1022,0.468917176,0.485474107,0.501177118,0.488790492,0.482159001,0.802729509,0.429526225,0.531887016,0.682157797,0.657823026,0.770165206,0.549052748,0.495425932,0.608174677,0.391747333,0.482159001,0.593311606,0.828370022,0.508699307,0.535190667,NA
1023,0.434711417,0.460942007,0.703287974,0.466317757,0.455609404,0.794294762,0.376173997,0.540087514,0.409129378,0.63728531,1.308223713,0.487964642,0.477198432,0.465809993,0.385758504,0.455609404,0.620537182,0.992065272,0.499474134,0.546056503,NA
1024,0.4613465,0.473605217,0.468692923,0.486039106,0.490222037,1.002376024,0.410330712,0.541851533,0.672343158,0.633585486,0.673118525,0.426211921,0.494423888,0.32126841,0.415088258,0.469499339,0.505029358,0.98299865,0.520024315,0.559622518,NA
1026,0.039678226,0.037912572,0.03678333,0.043448747,0.045460048,0.118811643,0.033565746,0.052822972,0.161281002,0.060249283,0.112026583,0.071521411,0.043448747,0.062516684,0.026243462,0.037912572,0.060179987,0.187919142,0.047559826,0.054425047,NA
1027,0.216980229,0.225575104,0.328800448,0.234437864,0.237452146,0.458152493,0.182747178,0.27599948,0.239429592,0.359232349,0.787904262,0.273126958,0.240496606,0.26419699,0.247712754,0.222680531,0.353881269,0.607260173,0.259401784,0.289833655,NA
1028,0.452077088,0.47518011,0.439660618,0.47849157,0.47518011,0.789576993,0.42592985,0.508344871,0.72065284,0.695923385,0.621263703,0.528912634,0.47849157,0.595109876,0.385103884,0.465259972,0.547291121,0.814539386,0.485119874,0.518293262,NA
1029,0.262890167,0.286732718,0.335026478,0.290282185,0.286732718,0.686299843,0.237721767,0.32389338,0.612679578,0.517801875,0.612260469,0.283834494,0.290282185,0.369466611,0.244681804,0.276301118,0.331041527,0.73139504,0.297490776,0.335778676,NA
1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1032,0.089740736,0.099699779,0.086510592,0.102338705,0.102338705,0.171832126,0.085104917,0.122594708,0.230228657,0.091901911,0.16218855,0.111695691,0.101011592,0.10769,0.063241136,0.098403136,0.083754142,0.37726245,0.112067435,0.130625985,NA
1033,0.258357507,0.280824591,0.275169708,0.28665845,0.28665845,0.64285661,0.247642672,0.329926304,0.349838778,0.35750177,0.611108144,0.188297706,0.283730649,0.145005073,0.300371806,0.277940268,0.285474472,0.727052186,0.307761658,0.346402134,NA
1034,0.656440891,0.704108852,0.89850763,0.711117352,0.704108852,1.479420528,0.604918983,0.776444688,0.981083187,1.029838478,1.737365113,0.610689527,0.711117352,0.757663358,0.563141083,0.683382099,0.846683256,1.385064061,0.725284083,0.799123587,NA
1111,0.309982418,0.335377675,0.41737763,0.341885801,0.341885801,0.547253871,0.297690169,0.389008467,0.472075956,0.496200298,0.637148773,0.420250378,0.338624108,0.550899916,0.264316069,0.332146735,0.420826274,0.695570401,0.365124194,0.406408613,NA
1136,0.251334193,0.269219023,0.279079032,0.271838613,0.269219023,0.516025178,0.23188387,0.296119663,0.320270755,0.305579235,0.640960808,0.265293365,0.271838613,0.224209779,0.203077862,0.261456578,0.292989049,0.649354335,0.277125452,0.304486942,NA
1145,0.458165673,0.441740491,0.497004945,0.484621255,0.484621255,0.800139413,0.415737483,0.517794836,0.654939268,0.679883435,0.769054803,0.518481639,0.477993439,0.604190656,0.38463127,0.451582644,0.595688529,0.825823869,0.497890796,0.531036781,NA
1163,0.527439621,0.512629942,0.680913642,0.557928137,0.573607216,1.242809308,0.474550349,0.627961897,0.54505083,0.688318362,1.310792838,0.490272899,0.557928137,0.409813899,0.366131267,0.512629942,0.614799619,1.070878354,0.58957608,0.639217897,NA
1183,0.279494648,0.276446547,0.37707695,0.314811163,0.331964756,0.725491731,0.264520096,0.353471275,0.333984275,0.377269256,0.888273551,0.209404387,0.314811163,0.17076588,0.246214204,0.295138841,0.361764366,0.834433049,0.321589195,0.372167097,NA
1241,0.256121878,0.312405495,0.437908024,0.308849298,0.308849298,0.658661201,0.271765686,0.353589139,0.367003143,0.479685771,0.811937136,0.260263222,0.31961137,0.353455054,0.248853678,0.315992833,0.370688888,0.776767055,0.334398474,0.390115251,NA
1258,0.399727522,0.389315474,0.522263532,0.438618478,0.438618478,0.693758109,0.368799512,0.471032233,0.534069282,0.608577561,0.724249922,0.601884155,0.435043978,0.591545526,0.370903167,0.396246254,0.608783422,0.786457146,0.45297666,0.496427282,NA
1265,0.395327814,0.384065415,0.520499218,0.437496221,0.437496221,0.827083189,0.361919799,0.472712246,0.458142069,0.621382684,0.741422335,0.616353933,0.433615406,0.577960378,0.368378086,0.391560673,0.60169444,0.768460168,0.453091488,0.500309867,NA
1266,0.146697356,0.141324483,0.160865758,0.15794975,0.163834087,0.253404802,0.12779775,0.184722626,0.265469992,0.145045047,0.309960726,0.167332148,0.15794975,0.161694383,0.101287623,0.141324483,0.150978195,0.506454148,0.169893411,0.189139215,NA
1275,0.381603715,0.378476157,0.42544773,0.416604351,0.432819523,0.745710431,0.366068897,0.452466372,0.599996609,0.616854913,0.757880468,0.466335488,0.416604351,0.540172547,0.360645452,0.397384527,0.541264845,0.796408898,0.423070837,0.468955353,NA
1278,0.428515702,0.496217072,0.577912693,0.492091543,0.492091543,0.901302992,0.447875855,0.542686338,0.673481526,0.68277105,0.929882827,0.496148246,0.504519011,0.586854855,0.34514973,0.500359612,0.582781463,0.972391585,0.52132208,0.582089846,NA
1279,0.282234821,0.344409943,0.418269147,0.340572454,0.340572454,0.571056557,0.299811181,0.387875782,0.209535227,0.425139802,0.578855174,0.499271027,0.352145729,0.418459253,0.298882174,0.348267835,0.411215008,0.692076927,0.367848949,0.424853716,NA
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1281,0.13235025,0.124912739,0.115198275,0.145028079,0.145028079,0.393067696,0.113759352,0.162275002,0.233017916,0.133388281,0.327958712,0.122209812,0.141767091,0.110988551,0.08804391,0.129331204,0.141709871,0.483513156,0.151736774,0.169623221,NA
1285,0.106816426,0.100080513,0.158216736,0.11842392,0.11842392,0.240882465,0.090087244,0.134453722,0.172778617,0.191193767,0.528661135,0.203935279,0.11542355,0.215879614,0.081676472,0.104075423,0.20866381,0.37062342,0.124627453,0.141362313,NA
1286,0.442057693,0.425756223,0.480743007,0.468387196,0.468387196,0.830824954,0.400019918,0.501530918,0.640085751,0.616442121,0.812175236,0.600718827,0.461782469,0.546971389,0.369346293,0.435520076,0.639729322,0.815592334,0.481627627,0.514800978,NA
1288,0.135178581,0.150258445,0.24634281,0.154257606,0.154257606,0.327829009,0.128165602,0.185004428,0.200096891,0.216575731,0.675205727,0.129733739,0.152246255,0.175635102,0.104124841,0.148293969,0.186826714,0.406788328,0.16901366,0.197221229,NA
1289,0.123966431,0.158999179,0.158958893,0.156733679,0.156733679,0.35072109,0.133520004,0.185693306,0.248683169,0.124722907,0.330944789,0.264072786,0.163609757,0.150045332,0.11610638,0.161291162,0.167245171,0.521055915,0.173152648,0.210009183,NA
1290,0.454612258,0.450414307,0.570992937,0.502342723,0.524950199,1.120384266,0.433863724,0.552795253,0.674522854,0.70240712,1.033958478,0.428757622,0.502342723,0.459730263,0.385015112,0.475958569,0.625841492,1.086798434,0.511319173,0.576571089,NA
1291,0.118882418,0.148408851,0.148216302,0.146494092,0.146494092,0.468751474,0.12692637,0.171096359,0.256747976,0.130201513,0.404134628,0.125327095,0.152309855,0.113465895,0.079508431,0.150347351,0.13447604,0.504950266,0.160405165,0.192047084,NA
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1293,0.065717918,0.083032682,0.08329692,0.081838679,0.080660336,0.133289647,0.070733327,0.090534664,0.139079346,0.058499081,0.305134443,0.134209899,0.085468315,0.081074052,0.059190822,0.081838679,0.095726688,0.35417283,0.084242506,0.104399618,NA
1294,0.160778451,0.191536475,0.152141953,0.189489346,0.187459023,0.424221119,0.169936764,0.204173509,0.297911259,0.172202686,0.407147576,0.18442469,0.195681257,0.173079721,0.139694352,0.189489346,0.185374437,0.589290549,0.193600437,0.226589979,NA
1295,0.356792734,0.411726591,0.491131318,0.408211886,0.404706544,0.602247228,0.373633081,0.432992425,0.521124173,0.573442607,0.699488139,0.585853597,0.418782744,0.599733918,0.362216729,0.408211886,0.575195222,0.779723806,0.415250323,0.468951841,NA
1300,0.170598885,0.181930397,0.203485583,0.184276671,0.179611096,0.482889738,0.14597833,0.217340906,0.325582517,0.265671456,0.597858048,0.220693201,0.189051087,0.160691676,0.159823866,0.179611096,0.262736548,0.556082727,0.198934055,0.220089743,NA
1302,0.049619043,0.055396524,0.057326546,0.056936961,0.056936961,0.1126597,0.046948927,0.068896266,0.108344413,0.039429646,0.206399016,0.056944178,0.056161776,0.05249768,0.034517735,0.054641097,0.049842724,0.242895936,0.062650851,0.073705226,NA
1303,0.43745361,0.463736811,0.479391811,0.470345064,0.470345064,0.793085991,0.424433249,0.516764265,0.662961109,0.620987891,0.765438699,0.524076814,0.467039492,0.600021709,0.380520841,0.460437309,0.562339276,0.813273917,0.493540744,0.533314098,NA
1305,0.036145017,0.034530934,0.036150594,0.042706438,0.042706438,0.094861658,0.031508817,0.048907052,0.088752558,0.038784168,0.096844435,0.056509072,0.042065721,0.029302748,0.027846009,0.035599079,0.047321449,0.199791552,0.045363705,0.054310785,NA
1312,0.301877928,0.291140461,0.366574787,0.344377042,0.344377042,1.053271695,0.270701216,0.383044301,0.48956386,0.414971606,1.189343342,0.297329073,0.340302879,0.238714948,0.28196534,0.298259513,0.462479577,0.998014892,0.361112271,0.415718376,NA
1313,0.357542439,0.384661959,0.470187146,0.391563012,0.391563012,0.507667761,0.344305279,0.440945128,0.393267077,0.446554853,0.576555717,0.415134758,0.388106876,0.423422113,0.307997018,0.381228568,0.411693132,0.752880042,0.41604341,0.458923464,NA
1314,0.437669185,0.463954656,0.479610433,0.470563289,0.470563289,0.725899844,0.424647252,0.516983006,0.535304141,0.515532392,0.702095712,0.465572147,0.467257537,0.420487736,0.380727348,0.460654936,0.499948611,0.82334717,0.493759699,0.53353211,NA
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1316,0.115337571,0.126128396,0.128546614,0.12773861,0.126128396,0.200942195,0.103996904,0.14303187,0.222572173,0.100070043,0.315581432,0.137327751,0.12773861,0.12760809,0.078739413,0.121401692,0.111431704,0.430492459,0.131011691,0.148458432,NA
